iso3c,iso2c,country,year,se_sec_uner_lo_zs,se_prm_uner_zs,se_xpd_totl_gd_zs,se_xpd_totl_gb_zs,sl_tlf_totl_fe_zs,sl_tlf_totl_in,se_sec_cmpt_lo_fe_zs,se_sec_cmpt_lo_ma_zs,se_sec_cmpt_lo_zs,se_sec_ages,sh_dth_1014,sh_dth_1519,sh_dth_2024,sh_dth_0509,se_prm_oenr_zs,se_prm_oenr_fe_zs,se_prm_oenr_ma_zs,sp_pop_0014_to_zs,sp_pop_1564_to_zs,se_pre_durs,se_prm_cmpt_fe_zs,se_prm_cmpt_ma_zs,se_prm_cmpt_zs,se_prm_durs,se_prm_enrl,se_prm_enrl_fe_zs,se_prm_tchr,se_prm_tchr_fe_zs,se_prm_ages,sh_dyn_1014,sh_dyn_1519,sh_dyn_0509,sh_dyn_2024,se_pre_enrr,se_pre_enrr_fe,se_pre_enrr_ma,se_prm_enrr,se_enr_prim_fm_zs,se_enr_prsc_fm_zs,se_prm_enrr_fe,se_prm_enrr_ma,se_prm_priv_zs,se_sec_enrr,se_enr_seco_fm_zs,se_sec_enrr_fe,se_sec_enrr_ma,se_sec_priv_zs,se_sec_durs,se_sec_enrl_gc,se_sec_enrl_gc_fe_zs,se_sec_enrl,se_sec_enrl_fe_zs,se_sec_tchr,se_sec_tchr_fe_zs,se_sec_tchr_fe,sl_uem_totl_fe_zs,sl_uem_totl_ma_zs,sl_uem_totl_zs
ARG,AR,Argentina,2005,2.9850800037384,0.282070010900497,3.86000990867615,15.8031702041626,41.0098110524289,17624307,84.747673034668,76.5768737792969,80.5659866333008,12,1054,2379,3009,874,11.49189,11.49189,11.49189,26.9387273529874,63.0960471662271,6,95.4885330200195,93.6234283447266,94.5341262817383,6,4872889,48.92995,279349,87.6248016357422,6,1.5,3.5,1.2,4.6,63.7470092773438,64.3349533081055,63.1800498962402,114.580780029297,0.990620017051697,1.03299999237061,114.881370544434,114.294250488281,21.0695495605469,93.6376724243164,1.08984994888306,98.7863388061523,88.7228012084961,25.8993301391602,6,3884317,51.52376,3884317,51.52376,256884,67.5542297363281,173536,13.596,10.053,11.506
ARG,AR,Argentina,2006,3.18567991256714,0.438419997692108,4.12821006774902,15.5098400115967,41.3329800969844,17955872,81.2360305786133,73.5299682617188,77.2917709350586,12,1056,2424,3013,865,11.88405,11.88405,11.88405,26.6642896271438,63.2909967072682,6,96.5267486572266,94.890007019043,95.6887130737305,6,4928319,48.99691,286782,88.2931976318359,6,1.5,3.5,1.2,4.6,63.6760482788086,64.1637268066406,63.2057495117188,116.187850952148,0.994090020656586,1.04022002220154,116.670471191406,115.727958679199,21.1949291229248,92.4075775146484,1.1032999753952,98.0361328125,87.0359725952148,26.1404991149902,6,3872929,51.80645,3872929,51.80645,272904,69.1034164428711,188586,12.429,8.422,10.078
ARG,AR,Argentina,2007,3.24175000190735,0.555310010910034,4.46260023117065,15.1015701293945,41.0665422593647,18001087,79.3746185302734,71.7503814697266,75.4728088378906,12,1053,2509,3071,856,12.19147,12.19147,12.19147,26.3935191359681,63.4900304155036,6,99.3816528320312,97.7480392456055,98.5453414916992,6,4951505,49.05478,302654,87.260368347168,6,1.5,3.6,1.2,4.7,64.6376266479492,65.2349472045898,64.0615081787109,117.236312866211,0.997009992599487,1.04638004302979,117.868202209473,116.634246826172,21.8456401824951,92.1874084472656,1.11386001110077,98.1988677978516,86.4518508911133,26.2289390563965,6,3897005,52.00948,3897005,52.00948,285764,68.6482620239258,196172,10.49,7.062,8.47
ARG,AR,Argentina,2008,3.38850998878479,0.481610000133514,4.84440994262695,15.7478399276733,40.7976360050623,18041663,80.0672836303711,72.9148712158203,76.4077224731445,12,1042,2610,3161,845,12.25832,12.25832,12.25832,26.1420104636466,63.6641840911527,6,102.988456726074,101.681922912598,102.319679260254,6,4975520,49.01723,288776,87.42138671875,6,1.5,3.7,1.2,4.8,66.6050033569336,67.2965621948242,65.937858581543,118.320129394531,0.995930016040802,1.05000996589661,118.871688842773,117.794639587402,22.6905097961426,93.183219909668,1.12304997444153,99.5787734985352,87.081787109375,26.3342094421387,6,3963715,52.17416,3963715,52.17416,323957,68.3210983276367,221331,9.748,6.52,7.837
ARG,AR,Argentina,2009,3.16417002677917,0.457100003957748,5.53105020523071,16.0206699371338,41.1474102970715,18399678,80.1048583984375,73.4365386962891,76.69091796875,12,1025,2704,3260,827,12.17224,12.17224,12.17224,25.902064066793,63.8016799041465,6,103.467819213867,102.486610412598,102.965492248535,6,4961821,48.99872,NA,NA,6,1.5,3.8,1.2,4.9,68.0510406494141,68.6873931884766,67.4372100830078,118.293312072754,0.995450019836426,1.04753994941711,118.816383361816,117.79508972168,23.1661701202393,96.4056777954102,1.1147700548172,102.57689666748,90.518310546875,26.0257091522217,6,4106048,51.94837,4106048,51.94837,NA,NA,NA,9.871,7.788,8.645
ARG,AR,Argentina,2010,2.01156677677281,0.17116501610443,5.01971006393433,15.0479698181152,40.5900049662423,18468692,83.3674114656857,77.7803322620248,80.507441868947,12,1002,2776,3355,805,11.71784,11.71784,11.71784,25.680586139157,63.9173106797385,6,103.621623975302,103.019830309479,103.31336478821,6,4701085.0010888,48.79207,NA,NA,6,1.4,3.9,1.2,5,68.8922500610352,69.4229431152344,68.3803863525391,118.128196716309,0.987410008907318,1.0359799861908,118.170471191406,118.087951660156,23.6371002197266,99.0709991455078,1.09642004966736,104.500671386719,93.8911819458008,25.3657398223877,6,4213136,51.49829,3805966.011,51.49829,NA,NA,NA,9.221,6.685,7.714
ARG,AR,Argentina,2011,1.85169785061992,0.0094675036029475,5.29062986373901,15.1585597991943,40.4758223030244,18857586,87.2512544058316,81.9053540625572,84.5150883046657,12,974,2821,3448,780,10.91888,10.91888,10.91888,25.4937170237217,63.9901889403356,6,103.791505149105,102.831045597942,103.299525536147,6,4682481.02025608,48.81167,NA,NA,6,1.4,4,1.1,5.1,68.8740463256836,69.4313125610352,68.336669921875,117.372833251953,0.988240003585815,1.04019999504089,117.481262207031,117.269622802734,23.9507503509521,100.884559631348,1.10347998142242,106.733993530273,95.3058700561523,25.4569702148438,6,4279426,51.6458,3953184.00001,51.6458,NA,NA,NA,8.522,6.267,7.18
ARG,AR,Argentina,2012,1.64369042308002,0.0208660104068756,5.34582996368408,14.5182600021362,40.7365007792398,19006986,88.6562542057813,83.2777887541681,85.9030868167664,12,940,2839,3529,751,10.1458,10.1458,10.1458,25.3153574386188,64.0423079024418,6,104.005001038129,103.338889946006,103.663843793221,6,4666456.01071902,48.80953,NA,NA,6,1.3,4,1.1,5.1,70.5896530151367,71.2427062988281,69.9600296020508,116.43643951416,0.988229990005493,1.03461003303528,116.58528137207,116.294883728027,24.7365093231201,102.709991455078,1.08932995796204,107.975830078125,97.6892623901367,26.105110168457,6,4346391,51.31096,4028315.0097,51.31096,NA,NA,NA,8.841,6.101,7.217
ARG,AR,Argentina,2013,1.34690101445358,0.0693676303766887,5.43661022186279,14.457929611206,40.623148375468,19111596,90.8097832344918,85.859454367137,88.2744279757065,12,905,2814,3576,725,9.08002,9.08007,9.07997,25.1502863661773,64.0825562537135,6,103.468628388216,103.096425135666,103.278045218399,6,4623829.99983589,48.89107,NA,NA,6,1.3,4,1,5.1,72.2495727539063,72.8458099365234,71.6748733520508,114.421348571777,0.991569995880127,1.03136003017426,114.841003417969,114.022773742676,25.3230705261231,104.540863037109,1.07652997970581,109.241096496582,100.059646606445,26.2310695648193,6,4406046,51.00165,4076722.9999963,51.00165,NA,NA,NA,8.508,6.137,7.1
ARG,AR,Argentina,2014,0.961622001222435,0.201323988055031,5.36144018173218,13.7993297576904,40.7539986812936,19177885,90.7477388794073,86.2046798979388,88.4209690178368,12,867,2745,3578,698,8.44527,8.44527,8.44527,25.0138297580693,64.0920281103568,6,105.570753849346,105.178570925373,105.369846292036,6,4610157.0204098,49.04683,NA,NA,6,1.2,3.9,1,5.1,73.2491989135742,73.8574829101563,72.6628799438477,113.873519897461,0.997940003871918,1.03122997283936,114.75520324707,113.037521362305,25.7752304077148,106.038902282715,1.06827998161316,110.363609313965,101.915977478027,26.1535606384277,6,4450741,50.7961,4107317.0109781,50.7961,NA,NA,NA,8.394,6.494,7.268
ARG,AR,Argentina,2015,0.853251529234173,0.316380499170974,5.77611017227173,13.9633102416992,40.949878735332,19343227,92.7184462599002,88.1914761396613,90.4002076926149,12,830,2643,3539,671,8.02634,8.02634,8.02634,24.887393365487,64.0810849650845,6,106.208514641268,105.736216015524,105.966493596972,6,4607489.9998894,49.06351,NA,NA,6,1.2,3.8,0.9,5,74.6931610107422,75.2564010620117,74.1502685546875,112.936653137207,0.998809993267059,1.02838003635406,113.927619934082,111.998291015625,26.1601905822754,107.504867553711,1.06080996990204,111.491546630859,103.70516204834,26.5171394348144,6,4501734,50.60901,4128623.999998,50.60901,NA,NA,NA,8.704,6.796,7.577
ARG,AR,Argentina,2016,0.666127483201007,0.514204110325914,5.54548978805542,13.3555402755737,41.1544274598568,19497873,95.3889545538678,86.1794512225341,90.6739447726308,12,798,2534,3473,647,7.31761,7.63249,7.01466,24.7475897865741,64.0835958950498,6,107.808027044358,105.326155244202,106.53556124907,6,4603923.02105101,49.03375,NA,NA,6,1.1,3.6,0.9,4.9,75.3311920166016,75.9007415771484,74.7822570800781,111.654647827148,0.997640013694763,1.02081000804901,112.627586364746,110.734329223633,26.3700103759766,109.598327636719,1.04553997516632,112.874443054199,106.476791381836,26.5493392944336,6,4583002,50.25036,4195461.751262,50.25036,NA,NA,NA,9.227,7.291,8.088
ARG,AR,Argentina,2017,0.705544158201227,0.58172648204325,5.45431995391846,13.2639198303223,41.3536477921114,19643677,96.3436616883166,87.4962056556022,91.8118218441298,12,771,2429,3398,624,6.43589,6.75196,6.13172,24.5791315086803,64.1137437299744,6,102.169574526945,100.911945856337,101.523895644883,6,4608408.0006131,49.04022,NA,NA,6,1.1,3.5,0.8,4.8,76.0847320556641,76.6315307617188,75.5577697753906,109.879669189453,0.99796998500824,1.01962995529175,110.90795135498,108.907981872559,26.6536102294922,110.377799987793,1.04244995117188,113.530090332031,107.375366210938,26.8304004669189,6,4612663,50.17572,4237018.18958747,50.17572,NA,NA,NA,9.485,7.544,8.347
ARG,AR,Argentina,2018,0.648423178837961,0.640150279234801,4.87773990631104,12.5233402252197,42.0493149154833,20125838,97.7961156754816,89.4623881116445,93.526051028572,12,757,2325,3311,606,NA,NA,NA,24.3732916411389,64.1630568429568,6,100.941932583823,99.3931908153891,100.145531751709,6,4609487.0104113,NA,NA,NA,6,1.1,3.3,0.8,4.7,77.2012100219727,77.8188934326172,76.6059875488281,109.305458068848,1.0010199546814,1.02131998538971,110.531028747559,108.148078918457,26.4862899780273,109.671241760254,1.0429300069809,112.869537353516,106.62767791748,26.9850406646729,6,NA,NA,4246667.0009881,NA,NA,NA,NA,10.563,8.246,9.22
ARG,AR,Argentina,2019,0.564617004998987,0.619989140117256,4.7716498374939,12.5144596099853,42.2633100586483,20580300,99.9666177048192,92.1011615748814,95.934230151279,12,755,2221,3211,597,NA,NA,NA,24.0972913239252,64.2701694847154,6,101.04723322764,99.5688523594961,100.286471247217,6,4623984.02140192,NA,NA,NA,6,1.1,3.2,0.8,4.6,77.7788314819336,78.3557891845703,77.2228698730469,109.338218688965,1.00192999839783,1.02056002616882,110.614883422852,108.132736206055,26.080099105835,110.460151672363,1.04030001163483,113.60587310791,107.470909118652,26.4843502044678,6,NA,NA,4277758.00227329,NA,NA,NA,NA,10.718,9.202,9.843
ARG,AR,Argentina,2020,0.688862525651649,0.831545735498041,5.27689981460571,12.4222898483276,42.2659141441896,19317784,99.2138586277445,91.9085178403873,95.4634370496692,12,767,2132,3123,600,NA,NA,NA,23.6990914612707,64.5074745533578,6,101.135527844995,98.6217246737269,99.8427784444202,6,4645972.000012,NA,NA,NA,6,1.1,3.1,0.8,4.5,76.186653137207,76.7102203369141,75.6821975708008,108.504623413086,1.00501000881195,1.0242600440979,109.915077209473,107.172370910645,25.7769393920898,112.376731872559,1.04426002502441,115.878791809082,109.054763793945,26.2319602966309,6,NA,NA,4350509.93050116,NA,NA,NA,NA,12.394,10.778,11.461
ARG,AR,Argentina,2021,0.94546921644919,0.794044917044044,4.65393018722534,12.2848997116089,42.4041313742487,20993886,109.541920069172,107.816647051005,108.654791754836,12,794,2082,3068,609,NA,NA,NA,23.2387470933239,64.8426321239199,6,103.771069013895,102.033124049471,102.877639887141,6,4662461.00000955,NA,NA,NA,6,1.1,3,0.8,4.4,NA,NA,NA,108.139617919922,NA,NA,109.540176391602,106.816291809082,25.1348991394043,115.735778808594,NA,119.181510925293,112.471717834473,25.4778003692627,6,NA,NA,4532625.7959714,NA,NA,NA,NA,9.852,7.915,8.736
ARG,AR,Argentina,2022,0.995725443580191,0.747436006133423,4.79263019561768,12.7075796127319,42.9402622703507,21566906,101.084650677834,96.7128439731319,98.835082764839,12,829,2070,3058,622,NA,NA,NA,22.7507462136988,65.2151737723899,6,100.946652004149,99.7088923341818,100.310147105379,6,4630673.0001711,NA,NA,NA,6,1.1,3,0.8,4.4,NA,NA,NA,106.759826660156,NA,NA,108.132888793945,105.461906433105,25.3473701477051,114.14811706543,NA,117.566009521484,110.914016723633,25.7410106658936,6,NA,NA,4530114.799971,NA,NA,NA,NA,7.682,6.145,6.805
ARG,AR,Argentina,2023,0.834425396673236,0.734622127960727,5.89754023690244,13.9669579469216,43.2487962439667,22069879,98.1901997767454,91.9694543131875,94.9912129208669,12,866,2076,3063,636,NA,NA,NA,22.190657287242,65.6063209158354,6,99.9205861634904,98.0214785783287,98.9436486948575,6,4580276.01002986,NA,NA,NA,6,1.2,2.9,0.9,4.4,NA,NA,NA,102.535244031037,NA,NA,103.18201777437,101.923423339513,NA,105.574584297051,NA,107.980730920017,103.300242345634,NA,6,NA,NA,4562016.090181,NA,NA,NA,NA,6.793,5.641,6.139
ARG,AR,Argentina,2024,NA,NA,NA,NA,42.9589103774192,22161435,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,21.6039426858612,65.9800531593914,6,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,7.912,6.576,7.15
ARG,AR,Argentina,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,6,2,NA,NA,NA,27.7572351559163,64.882128363947,NA,NA,NA,NA,7,13025,NA,695,78.7050399780273,5,1.6,4.3,1.3,5.1,55.3825302124023,NA,NA,135.142150878906,NA,NA,NA,NA,38.1957817077637,80.2067489624023,0.923780024051666,78.4783935546875,82.03125,20.1099300384521,5,4576,52.84091,5276,50.2464,394,70.5583801269531,278,NA,NA,NA
ATG,AG,Antigua and Barbuda,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,6,2,NA,NA,NA,27.5269820820571,65.1599205984041,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.5,4.3,1.3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2002,NA,NA,3.07913994789123,11.7015399932861,NA,NA,NA,NA,NA,12,2,6,6,2,NA,NA,NA,27.178964586146,65.5493820749818,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.5,4.2,1.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,6,2,NA,NA,NA,26.7930512043552,65.9885213907863,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.5,4.1,1.2,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,7,2,NA,NA,NA,26.3772000584353,66.4606609544014,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.5,4.1,1.2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,7,2,NA,NA,NA,25.8866606791818,67.0056085566602,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.5,4,1.2,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,2,6,7,2,NA,NA,NA,25.4106495955536,67.5264254875689,NA,NA,NA,NA,7,NA,NA,NA,NA,5,1.4,3.9,1.1,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2007,NA,0.361669987440109,NA,NA,NA,NA,NA,NA,NA,12,2,6,7,2,9.65511,8.731,10.53967,24.9773572897288,67.9819837462058,NA,NA,NA,NA,7,11569,48.90656,538,92.3791809082031,5,1.4,3.8,1.1,4.8,82.7266235351563,82.7160491943359,82.7368392944336,116.446899414062,0.964619994163513,0.983640015125275,114.976631164551,117.889907836914,49.701789855957,112.227951049805,1.01375997066498,112.965049743652,111.466819763184,18.9844303131104,5,NA,NA,7838,51.13549,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2008,NA,0.250919997692108,NA,NA,NA,NA,100.563377380371,84.2565612792969,92.5501403808594,12,2,6,7,2,9.80799,8.4005,11.12226,24.588720571208,68.3724913160942,NA,109.864860534668,110.646896362305,110.256408691406,7,11562,48.28749,675,93.4814834594727,5,1.4,3.7,1.1,4.7,84.7787017822266,84.4688568115234,85.0777893066406,118.499542236328,0.946770012378693,0.965020000934601,115.709838867188,121.228706359863,51.6952095031738,122.261581420898,0.989400029182434,121.629211425781,122.905349731445,NA,5,8114,51.08455,8628,50.18544,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2009,NA,1.45594000816345,2.22275996208191,6.92814016342163,NA,NA,79.6423721313477,90.9217910766602,85.2390899658203,12,2,6,7,2,9.5956,8.69725,10.43598,24.2304539460397,68.7049291340454,NA,104.551719665527,103.238868713379,103.888130187988,7,11276,48.33274,695,94.9640274047852,5,1.4,3.6,1.1,4.6,NA,NA,NA,117.937446594238,0.950380027294159,0.990239977836609,115.490570068359,120.32218170166,52.7935409545898,118.682388305664,1.04480004310608,120.998901367188,116.341331481934,NA,5,7966,52.47301,8557,51.2446,678,68.5840682983398,465,NA,NA,NA
ATG,AG,Antigua and Barbuda,2010,NA,3.28413009643555,NA,NA,NA,NA,107.476638793945,83.6436233520508,95.5363082885742,12,2,6,7,2,12.67105,11.4511,13.7675,23.7551350496071,69.0912500512772,NA,119.076011657715,120.46443939209,119.779411315918,7,11254,47.33428,747,94.3775100708008,5,1.4,3.5,1.1,4.5,93.6963806152344,92.8733901977539,94.4933929443359,120.18367767334,0.91541999578476,0.971769988536835,115.303031921387,124.93675994873,51.9370918273926,115.466743469238,1.05221998691559,117.978141784668,112.945686340332,18.2788105010986,5,7841,51.42201,8436,51.1854,694,71.757926940918,498,NA,NA,NA
ATG,AG,Antigua and Barbuda,2011,NA,1.34687995910645,NA,NA,NA,NA,NA,NA,NA,12,2,4,7,2,10.57577,9.10145,11.91901,23.1982347217718,69.5043552796182,NA,114.263801574707,124.850303649902,119.621208190918,7,10709,47.67388,748,91.1764678955078,5,1.4,3.4,1.1,4.4,92.0347290039063,95.475456237793,88.6988830566406,117.199310302734,0.928139984607697,0.964439988136292,113.238510131836,121.057121276855,52.1971397399902,116.185371398926,1.0130900144577,116.915008544922,115.46053314209,19.5052700042725,5,7973,50.50796,8449,50.14795,706,70.9631729125977,501,NA,NA,NA
ATG,AG,Antigua and Barbuda,2012,NA,0.454120010137558,2.13043025907083,10.1432566158553,NA,NA,113.204948425293,104.037689208984,108.571426391602,12,2,4,6,2,12.01569,10.25794,13.65232,22.6426770570708,69.8922759569104,NA,NA,NA,NA,7,10453,48.21582,755,92.185432434082,5,1.3,3.2,1,4.2,95.8641128540039,94.5986480712891,97.0909118652344,113.619567871094,0.95210999250412,1.03903996944427,111.062141418457,116.10897064209,52.597339630127,117.228363037109,1.15873003005981,126.204559326172,108.384231567383,16.7123908996582,5,7907,54.01543,8383,53.42956,723,68.1881103515625,493,NA,NA,NA
ATG,AG,Antigua and Barbuda,2013,1.73379587984466,2.92254694966107,2.35972143126598,10.7302337628903,NA,NA,109.050445103858,84.2530282637954,99.7069597069597,12,2,4,6,2,NA,NA,NA,22.1150406804104,70.2382912524343,5,115.453194650817,104.806408544726,114.516129032258,7,10191,NA,NA,NA,5,1.3,3.1,1,4.1,93.5495529174805,92.3920974731445,94.6733016967773,113.245916212913,0.962451756000519,NA,111.196215363821,115.241228070175,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2014,0.848458878323005,1.16086235489221,2.3044409375638,10.3166237216653,NA,NA,105.190841674805,98.3606567382812,101.73454284668,12,2,4,6,2,9.30004,6.78243,11.6354,21.6526784205486,70.4962541542275,5,110.200927734375,129.819274902344,120.137298583984,7,10058,48.1223,714,92.5770308123249,5,1.3,2.9,1,4,92.7459335327148,92.5394515991211,92.9469299316406,112.459922790527,0.949919998645782,0.97434002161026,109.704170227051,115.142921447754,51.3763313293457,115.270439147949,1.00592994689941,115.915657043457,114.640342712402,17.8779201507568,5,7752,50.1677,8077,49.68429,674,72.700296735905,490,NA,NA,NA
ATG,AG,Antigua and Barbuda,2015,1.40929298548048,0.95145155206453,1.9934755302761,7.63021186110744,NA,NA,98.6301369863014,91.4438502673797,94.9932341001353,12,2,4,5,2,4.38623,2.96463,5.72696,21.1583845026787,70.7305752217338,5,99.5253219604492,102.311248779297,100.936767578125,7,9964,48.53627,681,92.9515418502203,5,1.3,2.8,1,3.8,NA,NA,NA,110.396583557129,0.966189980506897,0.990040004253387,108.640602111816,112.105491638184,51.5728912353516,117.55770111084,1.02065002918243,119.018043518066,116.132759094238,18.4020900726318,5,7797,50.13467,8048,50,696,72.9885057471264,508,NA,NA,NA
ATG,AG,Antigua and Barbuda,2016,0.557888489911204,1.19673419688413,2.17149931504636,6.48356977771811,NA,NA,124.255952380952,117.391304347826,120.778267254038,12,2,4,5,2,NA,NA,NA,20.6426658071113,70.9122030921762,5,99.6779388083736,106.583072100314,103.177124702145,7,9771,NA,NA,NA,5,1.3,2.6,1,3.7,74.8569412231445,77.8260879516602,71.9632797241211,107.432655305113,NA,NA,106.042363433668,108.785249457701,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2017,3.76623010635376,1.36870002746582,2.28158315038897,7.17285462739055,NA,NA,114.064910888672,122.138549804688,118.154083251953,12,2,3,5,2,4.13231,3.15897,5.06803,20.2049343414246,70.9963744086307,5,106.980522155762,109.636650085449,108.32666015625,7,9846,49.01468,825,91.3939437866211,5,1.3,2.5,1,3.5,72.6540603637695,76.5458374023438,68.8750915527344,109.74291229248,0.984059989452362,0.979359984397888,109.084808349609,110.383110046387,49.8793487548828,117.209930419922,0.973399996757507,115.81339263916,118.571006774902,18.1655807495117,5,7577,48.87159,7839,48.76898,813,74.0467376708984,602,NA,NA,NA
ATG,AG,Antigua and Barbuda,2018,0.114418820700586,0.91236465306969,2.26922708436893,7.58762543454399,NA,NA,112.341766357422,104.475311279297,108.359382629395,12,2,3,5,2,3.57602,3.03152,4.10346,19.7902690099641,71.0825286496711,5,108.077537536621,101.889762878418,104.944183349609,7,10028,49.20478,813,92.4969249692497,5,1.3,2.3,1,3.4,70.2536010742188,74.0250701904297,66.5991897583008,112.740837097168,0.992079973220825,0.979240000247955,112.539543151855,112.936531066895,48.7602500915527,121.685249328613,0.962859988212585,119.61092376709,123.707557678223,17.9735202789307,5,7574,48.95696,7856,48.52342,805,73.9130434782609,595,NA,NA,NA
ATG,AG,Antigua and Barbuda,2019,0.52574250236003,0.235621611859049,3.35725653382563,9.5436641711259,NA,NA,112.399355877617,115.698587127159,114.069952305246,12,2,3,5,1,NA,NA,NA,19.4070936424283,71.1197578901859,5,108.412698412698,102.932098765432,105.633802816901,7,9943,NA,852,92.3708920187793,5,1.3,2.2,1,3.3,NA,NA,NA,112.847576892521,0.977081418037415,NA,111.673958093484,113.98836168308,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,826,74.455205811138,615,NA,NA,NA
ATG,AG,Antigua and Barbuda,2020,NA,NA,3.0051830460864,7.37875673022059,NA,NA,NA,NA,NA,12,2,3,4,1,NA,NA,NA,19.1053502602182,71.0314003876053,5,NA,NA,NA,7,NA,NA,NA,NA,5,1.2,2,0.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2021,NA,NA,2.50897393198865,6.85999508093725,NA,NA,NA,NA,NA,12,2,3,4,1,NA,NA,NA,18.8437340956589,70.877324064148,5,NA,NA,NA,7,NA,NA,NA,NA,5,1.2,1.9,0.9,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2022,5.63364665500828,NA,2.50368755552383,7.80537969275292,NA,NA,111.587301587302,100.463678516229,105.951448707909,12,2,3,4,1,NA,NA,NA,18.5733520034468,70.6979750107712,5,104.560260586319,141.613924050633,123.354735152488,7,9674,NA,NA,NA,5,1.2,1.9,0.9,3,NA,NA,NA,121.563206835888,NA,NA,120.510204081633,122.58543833581,NA,107.799908772997,NA,107.737361282367,107.860786078608,NA,5,NA,NA,7090,NA,NA,NA,NA,NA,NA,NA
ATG,AG,Antigua and Barbuda,2023,0.778936882592212,1.71101264042263,3.10505161832136,8.66960664463981,NA,NA,NA,NA,NA,12,2,3,4,1,NA,NA,NA,18.2172307923121,70.544014659944,5,NA,NA,NA,7,8720,NA,1087,94.1122355105796,5,1.2,1.8,0.9,3,NA,NA,NA,112.255406797116,NA,NA,108.729743857815,115.677321156773,NA,108.880778588808,NA,109.004008633981,108.760876087609,NA,5,NA,NA,7160,NA,865,73.9884393063584,640,NA,NA,NA
ATG,AG,Antigua and Barbuda,2024,NA,NA,NA,11.0358980547858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7996512799731,70.4158512981023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
