iso3c,iso2c,country,year,sh_tbs_incd,sh_sta_mmrt,sh_dyn_mort,dc_dac_jpnl_cd,dc_dac_korl_cd,dc_dac_espl_cd,dc_dac_totl_cd,dc_dac_gbrl_cd,dc_dac_usal_cd,sm_pop_netm,dt_oda_alld_kd,dt_oda_alld_cd,dt_oda_odat_kd,dt_nfl_undp_cd,sh_dyn_aids_zs,se_prm_cmpt_zs,se_enr_prsc_fm_zs,bx_grt_tech_cd_wd,sl_emp_vuln_zs
DOM,DO,Dominican Republic,2002,100,68,38,42650001.5258789,79999.9982118607,38240001.6784668,159360004.15124,25940000.5340576,15710000.038147,-36575,230623352.050781,161020004.272461,230623352.050781,289999.99165535,1.4,91.7170791625977,1.07087004184723,71930000,42.9270623669616
DOM,DO,Dominican Republic,2003,113,71,37.3,30610000.6103516,119999.997317791,24829999.9237061,81980000.8814782,200000.002980232,-6260000.22888184,-36657,101205688.476563,85713333.1298828,101205688.476563,319999.992847443,1.4,NA,NA,63900000,42.6196055423448
DOM,DO,Dominican Republic,2004,103,78,36.7,15260000.2288818,119999.997317791,45080001.8310547,102610002.38359,159999.996423721,-4099999.90463257,-36851,120785972.595215,104113334.655762,120785972.595215,620000.004768372,1.3,88.1438598632812,1.02596998214722,57030000,39.9771457861221
DOM,DO,Dominican Republic,2005,108,83,36.2,3019999.98092651,460000.00834465,21389999.3896484,81699999.3026256,509999.990463257,18920000.0762939,-37063,120658638.000488,95003334.0454102,120658638.000488,730000.019073486,1.3,NA,1.03606998920441,62400000,42.3268045254673
DOM,DO,Dominican Republic,2006,92,87,35.9,6210000.03814697,1649999.97615814,18299999.2370605,63529999.9658018,-71919998.1689453,30260000.2288818,-37170,105984565.734863,75000831.6040039,105984565.734863,709999.978542328,1.3,85.86181640625,NA,67570000,42.2103251198022
DOM,DO,Dominican Republic,2007,78,90,35.6,2960000.03814697,1480000.01907349,27340000.1525879,129200001.779944,-37349998.4741211,4519999.98092651,-37076,158133666.992188,144631164.550781,158133666.992188,800000.011920929,1.2,92.8184280395508,1.03481996059418,34700000,41.6235307168869
DOM,DO,Dominican Republic,2008,75,94,35.4,1590000.0333786,14250000,32099998.4741211,154190000.763163,1480000.01907349,24780000.6866455,-36723,185901489.257813,177341156.005859,185901489.257813,1059999.94277954,1.2,NA,1.02837002277374,44960000,43.4449059410538
DOM,DO,Dominican Republic,2009,70,96,35.2,230000.004172325,6909999.84741211,29190000.5340576,118289999.779314,100000.001490116,14119999.8855591,-36561,148191894.53125,139633483.886719,148191894.53125,1419999.95708466,1.2,93.9997482299805,0.964269995689392,45150000,43.3235650160691
DOM,DO,Dominican Republic,2010,61,92,35.1,-1909999.9666214,2740000.00953674,49880001.0681152,172440002.635121,59999.9986588955,35419998.1689453,-36587,212787628.173828,192929992.675781,212787628.173828,1279999.97138977,1.2,92.850156394869,0.972350001335144,41350000,44.2745807136213
DOM,DO,Dominican Republic,2011,64,91,35,-5969999.79019165,3049999.95231628,51279998.7792969,222939996.080473,150000.005960464,27790000.9155273,-36687,245636581.420898,242617675.78125,245636581.420898,660000.026226044,1.2,93.0006210358063,0.9894899725914,36720000,43.979319665625
DOM,DO,Dominican Republic,2012,61,89,34.9,-9960000.03814697,2740000.00953674,10439999.5803833,252131935.877725,230000.004172325,49459999.0844727,-36737,285527832.03125,260116790.771484,285527832.03125,520061.016082764,1.1,93.4557237618524,0.986469984054565,37291930,43.1866294693224
DOM,DO,Dominican Republic,2013,62,91,35,949999.988079071,3936068.05801392,14250000,130956795.306876,380118.995904922,36430000.3051758,-36673,157763198.852539,146913223.266602,157763198.852539,684418.976306915,1.1,94.1747029906818,0.988099992275238,29666184,41.57228015607
DOM,DO,Dominican Republic,2014,60,95,35,7760000.22888184,3137202.97813416,5939420.22323608,138175938.849803,672728.002071381,26569999.6948242,-36543,172113662.719727,166211502.075195,172113662.719727,359860.002994537,1.1,95.285724455654,0.985199987888336,28749158,42.0145419412377
DOM,DO,Dominican Republic,2015,59,102,35,1529999.97138977,15842650.4135132,798789.978027344,273585797.454813,2232050.89569092,20598367.69104,-36375,320770629.882813,279962341.308594,320770629.882813,619827.98576355,1.1,99.6948936712084,0.985369980335236,23941217,41.8023558515016
DOM,DO,Dominican Republic,2016,55,106,35,879999.995231628,10454143.5241699,3705637.93182373,169644562.528469,9473.99996221066,45611091.6137695,-36219,206766006.469727,176704421.99707,206766006.469727,377878.01027298,1.1,99.4305035574374,0.990230023860931,28221652,40.3159474305724
DOM,DO,Dominican Republic,2017,50,104,35,836687.028408051,3332051.03874207,-2951602.93579102,119330074.151978,364105.999469757,60142848.9685059,-36069,138154617.30957,117709709.16748,138154617.30957,436318.010091782,1.1,96.0952302496087,0.993570029735565,30797909,41.167137383215
DOM,DO,Dominican Republic,2018,49,107,34.7,1298549.05605316,3628350.01945496,-8244421.95892334,70443166.0277769,596540.987491608,58599170.6848145,-35934,103360473.632813,89296813.9648438,103360473.632813,373342.990875244,1,93.7769275037718,0.997340023517609,24619004,40.7196750004788
DOM,DO,Dominican Republic,2019,45,118,34.3,1796309.94796753,7316898.82278442,2294222.11647034,124767799.786292,671002.984046936,50895301.8188477,-35797,148717071.533203,131670410.15625,148717071.533203,686850.011348724,1,93.9661654135338,1.00525999069214,27671448,39.1934937252814
DOM,DO,Dominican Republic,2020,46,121,33.8,3997618.91365051,3784300.08888245,4536889.07623291,367875102.281861,694534.003734589,53708160.4003906,-17957,398847564.697266,375460296.630859,398847564.697266,371300.995349884,1,97.0056636814455,1.00894999504089,22670644,40.1302140656107
DOM,DO,Dominican Republic,2021,47,153,33.1,359903.991222382,52273750.3051758,1547709.94186401,416749061.092154,1211851.00078583,72133377.0751953,-17957,451950531.005859,449407623.291016,451950531.005859,599205.97076416,1,87.7265195687739,1.02252995967865,15382564,40.6228579854727
DOM,DO,Dominican Republic,2022,49,124,32.2,198391220.092773,63336185.4553223,3648251.05667114,321724230.210995,498028.010129929,71128044.128418,-35153,366928497.314453,368214508.056641,366928497.314453,476736.009120941,1,89.488625928161,NA,35178698,39.5146130896028
DOM,DO,Dominican Republic,2023,50,124,31.4,2626286.02981567,2237936.97357178,5134364.12811279,328721731.319005,NA,81671928.4057617,-34915,663396301.269531,663396301.269531,663396301.269531,NA,1,91.6880720478921,NA,29196082,38.3000462029361
DOM,DO,Dominican Republic,2024,51,NA,NA,NA,NA,NA,NA,NA,NA,-34806,NA,NA,NA,NA,1,89.9788377526112,NA,NA,38.1468891397098
DOM,DO,Dominican Republic,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ECU,EC,Ecuador,2000,124,123,29.6,20129999.1607666,529999.971389771,23190000.5340576,144980001.717806,910000.026226044,47060001.373291,-40859,254984817.504883,155172897.338867,254984817.504883,400000.005960464,0.3,94.1933670043945,1.00574994087219,82570000,46.2071111504194
ECU,EC,Ecuador,2001,103,116,28.1,16540000.9155273,90000.0035762787,18940000.5340576,153380002.040416,980000.019073486,55200000.7629395,-35275,288682952.880859,171253128.051758,288682952.880859,180000.007152557,0.3,94.1531600952148,1.01030004024506,88610000,46.2254292963344
ECU,EC,Ecuador,2002,95,109,26.8,28290000.9155273,-59999.9986588955,42979999.5422363,214369998.846203,620000.004768372,65029998.7792969,-28090,372640075.683594,233517593.383789,372640075.683594,150000.005960464,0.4,93.4549407958984,1.0048600435257,113560000,44.8914566839693
ECU,EC,Ecuador,2003,105,102,25.7,7320000.17166138,-340000.003576279,24620000.8392334,189189998.075366,409999.996423721,72589996.3378906,-22641,298753570.556641,202830932.617188,298753570.556641,19999.9995529652,0.4,92.7619781494141,1.00785005092621,142080000,43.553466726099
ECU,EC,Ecuador,2004,93,97,24.6,-2680000.0667572,-490000.009536743,31469999.3133545,173990001.736209,-14770000.4577637,74480003.3569336,-20940,261499328.613281,184349273.681641,261499328.613281,899999.976158142,0.4,92.4946670532227,1.00227999687195,145220000,45.8390658599015
ECU,EC,Ecuador,2005,62,94,23.7,6170000.07629395,-560000.002384186,48240001.6784668,227320005.016401,310000.002384186,71330001.8310547,-16855,335390441.894531,257799255.371094,335390441.894531,1340000.0333786,0.4,96.7199096679688,1.00459003448486,153910000,43.821238031438
ECU,EC,Ecuador,2006,60,90,22.8,4539999.96185303,209999.993443489,37689998.626709,199409998.565912,-1970000.02861023,70139999.3896484,-12679,273841247.558594,213867599.487305,273841247.558594,1799999.95231628,0.4,96.7192687988281,1.00567996501923,143810000,43.527849257882004
ECU,EC,Ecuador,2007,60,86,21.9,2970000.02861023,3349999.90463257,71269996.6430664,218919998.059049,-1330000.04291534,42659999.8474121,-9644,258927856.445313,230059036.254883,258927856.445313,1070000.05245209,0.4,96.9585266113281,1.0066499710083,94780000,43.3251010467954
ECU,EC,Ecuador,2008,56,83,21,-5730000.01907349,3619999.88555908,87889999.3896484,236669997.969642,-550000.011920929,46360000.6103516,-8799,265403839.111328,248419036.865234,265403839.111328,1480000.01907349,0.4,NA,NA,122220000,42.7212946625026
ECU,EC,Ecuador,2009,51,82,20,-11760000.2288818,2750000,48700000.7629395,210210001.494736,-159999.996423721,52069999.6948242,-8491,252409774.780273,223561981.201172,252409774.780273,1100000.02384186,0.4,96.8342666625977,1.02678000926971,114380000,44.3727266255032
ECU,EC,Ecuador,2010,49,80,19.2,-5230000.01907349,3829999.92370605,55319999.6948242,151049999.020994,-29999.9993294477,23139999.3896484,-8330,182455978.393555,164929992.675781,182455978.393555,870000.004768372,0.4,101.974669883189,1.02145004272461,80490000,43.9038963484365
ECU,EC,Ecuador,2011,50,77,18.3,-10060000.4196167,16850000.3814697,21979999.5422363,156810000.628233,219999.998807907,31079999.9237061,-8167,197122192.382813,181295104.980469,197122192.382813,730000.019073486,0.4,105.231643370424,1.02350997924805,70270000,45.8688301301088
ECU,EC,Ecuador,2012,51,72,17.4,-9369999.88555908,23399999.6185303,14789999.961853,156302457.28977,540000.021457672,25590000.1525879,-7883,168182815.551758,148055114.746094,168182815.551758,692946.016788483,0.4,105.295964770716,1.02807998657227,76874452,45.6248513660559
ECU,EC,Ecuador,2013,47,68,16.6,-9340000.15258789,20619836.807251,8199999.80926514,152261358.788703,678071.975708008,24940000.5340576,-6182,161456665.039063,150516128.540039,161456665.039063,619167.983531952,0.4,104.186845226329,1.02394998073578,67463593,44.9686893230082
ECU,EC,Ecuador,2014,44,65,15.9,-7809999.94277954,10256934.1659546,-226455.003023148,166428968.692198,401679.992675781,32220001.2207031,2273,175262237.548828,165049072.265625,175262237.548828,598393.023014069,0.4,105.808300792553,1.02267003059387,70398239,42.7447296073432
ECU,EC,Ecuador,2015,42,64,15.3,3359999.89509583,11627927.7801514,-8046759.60540771,315637891.819467,480578.005313873,14668293.9529419,14724,373322509.765625,318158508.300781,373322509.765625,554158.985614777,0.4,99.2807515708072,1.02245998382568,57822379,44.8841060781396
ECU,EC,Ecuador,2016,42,65,14.8,10039999.961853,24110544.2047119,-2175237.89405823,237980035.017943,124687.001109123,18120653.1524658,35461,278007934.570313,243713317.871094,278007934.570313,1036682.96337128,0.4,96.7253615891476,1.02094995975494,53955762,48.6177906465896
ECU,EC,Ecuador,2017,44,62,14.4,2911505.93757629,34732669.8303223,-165934.99481678,203556953.460269,373203.009366989,16621730.8044434,53707,234850357.055664,211108474.731445,234850357.055664,348001.98674202,0.4,98.9387232519122,1.01995003223419,56249955,49.6750648985681
ECU,EC,Ecuador,2018,45,61,14.1,367276.99637413,21886102.6763916,3147443.05610657,400428896.897007,543102.979660034,17309579.8492432,95482,432316314.697266,404084747.314453,432316314.697266,354847.013950348,0.4,98.3765226751647,1.02191996574402,57332923,50.2721553528032
ECU,EC,Ecuador,2019,46,62,13.8,14259395.5993652,21667453.7658691,7331360.81695557,466714138.085488,1363080.02471924,29935638.4277344,54921,557664794.921875,508138793.945313,557664794.921875,350250.005722046,0.4,95.7716032468046,1.02401995658875,77656237,51.7228762159523
ECU,EC,Ecuador,2020,38,91,13.6,1435909.98649597,7510063.17138672,10698273.6587524,315090300.324897,1627161.02600098,56976745.6054688,-10320,373099609.375,345394500.732422,373099609.375,514985.978603363,0.4,95.3761817748471,1.02296996116638,63538130,52.0343211366706
ECU,EC,Ecuador,2021,41,93,13.4,12065252.3040771,10875237.4649048,9205707.55004883,264882057.97039,1454671.02527618,70766609.1918945,-28503,309843322.753906,302104675.292969,309843322.753906,729025.00629425,0.4,93.9406845877367,NA,65545452,52.1511278170763
ECU,EC,Ecuador,2022,50,69,13.2,41176353.4545898,14277164.4592285,18205951.6906738,344096287.110006,1116333.96148682,74729957.5805664,-23090,393465484.619141,377580352.783203,393465484.619141,640568.971633911,0.4,99.4666279134484,NA,58626425,50.972290649321
ECU,EC,Ecuador,2023,59,55,13.1,180238769.53125,58090038.2995605,24099681.854248,528802097.737265,596171.021461487,78461723.3276367,-21948,554708068.847656,554708068.847656,554708068.847656,NA,0.4,100.199679503356,NA,59004739,48.6267465931014
ECU,EC,Ecuador,2024,66,NA,NA,NA,NA,NA,NA,NA,NA,-19704,NA,NA,NA,NA,0.4,NA,NA,NA,50.1616765821744
ECU,EC,Ecuador,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GRD,GD,Grenada,2000,0,46,15.5,6469999.79019165,19999.9995529652,NA,11709999.6358156,409999.996423721,340000.003576279,-376,21554929.7332764,16871913.9099121,21554929.7332764,59999.9986588955,NA,NA,NA,4650000,NA
GRD,GD,Grenada,2001,0.69,45,15.2,2420000.07629395,NA,NA,3430000.07607043,500000,189999.997615814,-737,16196496.963501,11292456.6268921,16196496.963501,-50000.0007450581,NA,NA,NA,1630000,NA
GRD,GD,Grenada,2002,0.92,42,15,1169999.95708466,119999.997317791,NA,2619999.92467463,779999.971389771,19999.9995529652,-587,14984078.4072876,10219667.4346924,14984078.4072876,19999.9995529652,NA,92.6287078857422,1.02286994457245,1910000,NA
GRD,GD,Grenada,2003,1.8,42,14.9,7000000,19999.9995529652,NA,8810000.00052154,730000.019073486,9999.99977648258,-605,11018299.1027832,10781999.5880127,11018299.1027832,50000.0007450581,NA,102.17212677002,0.98470002412796,1270000,NA
GRD,GD,Grenada,2004,1.8,48,14.9,4920000.07629395,50000.0007450581,370000.004768372,12619999.9675155,750000,370000.004768372,-621,18012264.251709,15603667.2592163,18012264.251709,70000.0002980232,NA,NA,1.01572000980377,1200000,NA
GRD,GD,Grenada,2005,1.9,40,14.8,1159999.9666214,119999.997317791,NA,37630000.0138582,10800000.1907349,7110000.1335144,-672,65041854.8583984,52599998.4741211,65041854.8583984,50000.0007450581,NA,105.454551696777,0.997229993343353,1720000,NA
GRD,GD,Grenada,2006,0.91,39,14.9,490000.009536743,70000.0002980232,NA,7830000.13232231,810000.002384186,1750000,-672,32179412.8417969,26806667.3278809,32179412.8417969,79999.9982118607,NA,NA,NA,1160000,NA
GRD,GD,Grenada,2007,2.7,40,15,79999.9982118607,219999.998807907,NA,5720000.01557171,NA,129999.995231628,-681,28962497.7111816,26094305.0384521,28962497.7111816,79999.9982118607,NA,103.99015045166,0.981389999389648,783958,NA
GRD,GD,Grenada,2008,4.5,41,15.1,430000.007152557,19999.9995529652,NA,10980000.1289696,19999.9995529652,50000.0007450581,-683,32980285.6445313,31797534.942627,32980285.6445313,NA,NA,118.610549926758,0.930469989776611,1660053,NA
GRD,GD,Grenada,2009,4.5,41,15.4,680000.007152557,NA,NA,18090000.3090501,29999.9993294477,79999.9982118607,-675,49146549.2248535,45826728.8208008,49146549.2248535,59999.9986588955,NA,130.103622436523,0.965849995613098,3200343,NA
GRD,GD,Grenada,2010,3.6,43,15.7,5840000.15258789,NA,59999.9986588955,18820000.2368539,NA,19999.9995529652,-665,30385206.2225342,30520000.4577637,30385206.2225342,159999.996423721,NA,119.356536865234,0.990369975566864,440000,NA
GRD,GD,Grenada,2011,1.8,44,16,8489999.77111816,9999.99977648258,NA,12119999.7644871,NA,19999.9995529652,-285,8643629.07409668,12027162.5518799,8643629.07409668,50000.0007450581,NA,NA,NA,1433998,NA
GRD,GD,Grenada,2012,0.89,44,16.4,39999.9991059303,109999.999403954,NA,1979955.01570404,19999.9995529652,NA,-197,7904701.23291016,7659854.88891602,7904701.23291016,52126.9999444485,NA,NA,NA,1520457,NA
GRD,GD,Grenada,2013,2.1,44,16.8,150000.005960464,126091.003417969,NA,3504225.01284629,3804.00009453297,500000,-181,13039994.2398071,12527177.8106689,13039994.2398071,71101.002395153,NA,107.482993197279,0.961449980735779,3575505,NA
GRD,GD,Grenada,2014,0,45,17.2,2069999.9332428,115721.002221107,507495.999336243,13173372.0481861,1318.00002418458,NA,-181,40588634.4909668,39708801.2695313,40588634.4909668,67501.999437809,NA,NA,0.980840027332306,2547417,NA
GRD,GD,Grenada,2015,4.4,46,17.5,1200000.04768372,81593.9977765083,NA,3781319.93254647,72805.0023317337,4927.99980565906,-181,27608797.0733643,24097612.3809814,27608797.0733643,33410.0015461445,NA,NA,0.971180021762848,2648481,NA
GRD,GD,Grenada,2016,5.2,44,17.9,4340000.15258789,14032.99998492,NA,3084922.18403262,365.000014426187,497042.000293732,-181,8598502.15911865,8579892.1585083,8598502.15911865,59989.9999797344,NA,100.893388921977,0.991129994392395,1704381,NA
GRD,GD,Grenada,2017,2.6,45,18.1,212428.003549576,86231.0007214546,NA,2925061.10295653,105539.999902248,-39200.0004649162,-181,6644734.85946655,5843494.89212036,6644734.85946655,58630.0007998943,NA,NA,0.986729979515076,1600061,NA
GRD,GD,Grenada,2018,1.7,46,18.3,134690.001606941,NA,NA,1547879.99694236,238565.996289253,1320.00003941357,-181,34719161.9873047,31736911.7736816,34719161.9873047,NA,NA,116.048667439166,1.00446999073029,2145015,NA
GRD,GD,Grenada,2019,2.6,48,18.5,118424.996733665,176933.005452156,NA,3790275.08478611,150055.006146431,4999.99988824129,-181,16307439.8040771,14677843.0938721,16307439.8040771,50000.0007450581,NA,NA,NA,1093629,NA
GRD,GD,Grenada,2020,0.86,51,18.7,1882133.00704956,NA,NA,3926251.03704631,66596.9997644424,NA,0,74663597.1069336,69597717.2851563,74663597.1069336,94608.0014109612,NA,NA,NA,1615793,NA
GRD,GD,Grenada,2021,1.7,52,18.7,1831954.95605469,NA,NA,3311515.93686082,128157.004714012,NA,-69,68957237.2436523,68142768.8598633,68957237.2436523,27741.0000562668,NA,95.7410562180579,NA,1322046,NA
GRD,GD,Grenada,2022,0.86,50,18.5,14109.9998727441,89331.9994211197,NA,2765526.99342574,226212.993264198,NA,-190,-98202865.6005859,-93638496.3989258,-98202865.6005859,42560.9983503819,NA,NA,NA,2136949,NA
GRD,GD,Grenada,2023,4.3,48,18.3,149425.998330116,465227.991342545,NA,5549638.89013743,-63023.0009555817,49554.0015399456,-190,38494625.0915527,38494625.0915527,38494625.0915527,NA,NA,NA,NA,3083316,NA
GRD,GD,Grenada,2024,1.7,NA,NA,NA,NA,NA,NA,NA,NA,-192,NA,NA,NA,NA,NA,97.4727168294084,NA,NA,NA
GRD,GD,Grenada,2025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,GT,Guatemala,2000,28,166,52.1,67050003.0517578,170000.001788139,14529999.7329712,251319999.160245,23219999.3133545,57959999.0844727,-65197,381546234.130859,260698547.363281,381546234.130859,1759999.99046326,0.4,54.3541412353516,0.897010028362274,86020000,39.2918775558137
GTM,GT,Guatemala,2001,23,162,50,45700000.7629395,209999.993443489,16530000.6866455,221659999.342635,579999.983310699,63599998.4741211,-59536,359975616.455078,227158538.818359,359975616.455078,370000.004768372,0.4,56.2145614624023,0.904659986495972,119500000,39.1516274162191
GTM,GT,Guatemala,2002,27,153,48,29399999.6185303,259999.990463257,17510000.2288818,231960002.90662,569999.992847443,64730003.3569336,-55247,401491943.359375,253236938.476563,401491943.359375,790000.021457672,0.4,59.9844703674316,0.911300003528595,122730000,38.9936482425336
GTM,GT,Guatemala,2003,24,150,46.1,37400001.5258789,1210000.03814697,23450000.7629395,242340005.651116,150000.005960464,67940002.4414063,-54701,357135772.705078,259308410.644531,357135772.705078,560000.002384186,0.4,NA,NA,124330000,38.850140899419
GTM,GT,Guatemala,2004,29,148,44.3,25370000.8392334,889999.985694885,22389999.3896484,227820003.401488,-310000.002384186,53540000.9155273,-47409,298322967.529297,233507293.701172,298322967.529297,750000,0.4,66.9883422851562,0.923690021038055,118940000,38.698606732558
GTM,GT,Guatemala,2005,33,153,42.6,32840000.1525879,1450000.04768372,38919998.1689453,250649999.402463,70000.0002980232,38360000.6103516,-49636,326830291.748047,269480560.302734,326830291.748047,949999.988079071,0.4,71.067497253418,0.930589973926544,93680000,38.5712908868235
GTM,GT,Guatemala,2006,31,142,41,38860000.6103516,2279999.97138977,223789993.286133,479109993.705526,-4659999.84741211,67250000,-42118,581416503.90625,500665557.861328,581416503.90625,980000.019073486,0.4,73.7841186523438,0.938380002975464,114090000,38.393398033722
GTM,GT,Guatemala,2007,26,135,39.3,17649999.6185303,2769999.98092651,252850006.103516,446000002.924353,-27610000.6103516,45709999.0844727,-40632,491010894.775391,465030578.613281,491010894.775391,680000.007152557,0.3,74.1445617675781,0.946510016918182,75790000,38.1479655415626
GTM,GT,Guatemala,2008,26,133,37.8,10600000.3814697,4030000.20980835,255869995.117188,508759992.577136,660000.026226044,70349998.4741211,-42624,542245849.609375,539501342.773438,542245849.609375,1120000.00476837,0.3,77.0763702392578,0.954259991645813,108310000,37.8990612845959
GTM,GT,Guatemala,2009,23,130,36.2,25969999.3133545,3950000.04768372,113430000.305176,369379999.240861,720000.028610229,83889999.3896484,-43046,406002105.712891,380557464.599609,406002105.712891,920000.016689301,0.3,82.6094512939453,0.96425998210907,112220000,37.7863951627952
GTM,GT,Guatemala,2010,26,127,34.8,41240001.6784668,5449999.80926514,92849998.4741211,387240002.280101,230000.004172325,100500000,-36076,429772857.666016,400529998.779297,429772857.666016,769999.980926514,0.3,83.734069217769,0.966210007667542,118870000,37.6480649165183
GTM,GT,Guatemala,2011,23,120,33.3,15560000.4196167,4880000.11444092,45919998.1689453,321710000.721738,90000.0035762787,93080001.8310547,-33238,371150756.835938,353574401.855469,371150756.835938,460000.00834465,0.3,86.4136955200112,0.966910004615784,109880000,34.3121350585065
GTM,GT,Guatemala,2012,26,115,32,18090000.1525879,5010000.22888184,23360000.6103516,295045325.059444,15020000.4577637,95489997.8637695,-32624,329732818.603516,304886657.714844,329732818.603516,607765.018939972,0.3,86.1051592331194,0.96424001455307,91647066,38.1209424194401
